"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KLHL30|377007",0.589814318754937,3.01898877843888,4.18314912248709,3.10563805447003e-05,0.000604200367944706,2.08188660974408
"RASD1|51655",0.664086504789033,8.15264173391724,4.1830611805392,3.10682106886599e-05,0.000604200367944706,2.08153548945605
"CNTNAP3|79937",0.807125064993922,4.61575860948469,4.18284069296423,3.10978900172084e-05,0.000604200367944706,2.08065519397193
"HTR2A|3356",0.602671429158792,2.05205136624966,4.17828481249882,3.17172184507496e-05,0.000613876756726028,2.06247591260772
"PENK|5179",0.804964060008717,2.62640828336224,4.17687055579006,3.19118480269259e-05,0.000617053833147197,2.05683651779974
"FLJ35024|401491",0.553311584080747,2.71723761731881,4.16847768165964,3.30904594401897e-05,0.000637408516999659,2.02340766905765
"HAGHL|84264",-0.691515935088221,6.69698520281706,-4.16711730020838,3.32853552198326e-05,0.000639944934877028,2.01799539249223
"XG|7499",0.570169035521528,5.94394366283391,4.16605653852703,3.3438082950557e-05,0.000641770877427926,2.01377633918243
"C4BPA|722",0.882430686892285,2.33410754072304,4.16404290251899,3.37298404089771e-05,0.000645598824927729,2.00577020115057
"ADRB2|154",0.588469024278281,5.48970024283817,4.16398080187233,3.37388766003229e-05,0.000645598824927729,2.00552335094979
"HIST1H3H|8357",-0.731678988485672,4.02602082569664,-4.15129884442352,3.56332548625109e-05,0.000671065343899101,1.95518720565668
"MME|4311",0.790751811969977,8.64058272873562,4.14967927728208,3.58823387034003e-05,0.000674501343593631,1.94876965901083
"ATP1A2|477",0.986714213647346,5.04184690136552,4.14632255431488,3.64038726970316e-05,0.000680513760619949,1.93547633825977
"AKAP5|9495",-0.501196264197918,7.01699443935472,-4.1435683783656,3.68371636583838e-05,0.000686466555227736,1.92457700642587
"AMZ1|155185",-0.73982728302201,4.63026716404958,-4.14239965278126,3.70225071212891e-05,0.00068700335166865,1.91995402927927
"DRD2|1813",0.755912555972506,3.13160317968214,4.14032013942041,3.73544828798887e-05,0.000691262802471067,1.91173148806018
"DES|1674",0.947224454948278,4.33586096489062,4.13438426145317,3.83177310428091e-05,0.000706504977196421,1.88828260166534
"HIST3H2BB|128312",-0.542392921427803,2.34663302379298,-4.13403262104016,3.8375528228955e-05,0.000706926814372333,1.88689451551309
"RAMP1|10267",-0.71880476841843,7.11947862302571,-4.12866886983282,3.92674758962411e-05,0.00071877942994521,1.86573549791455
"SLIT3|6586",0.536212814600385,9.29656457171351,4.12683987603693,3.95761017453968e-05,0.000723324003587382,1.85852653346789
"CASC5|57082",-0.630392143637763,6.81051395002749,-4.12489718820816,3.99064364788878e-05,0.000727843068932508,1.85087283239935
"STXBP6|29091",0.655474024977725,3.28814666722861,4.12256842264882,4.0305873295284e-05,0.000733123393276971,1.84170268124862
"CYP26B1|56603",0.574150635901521,6.34385603828038,4.12236584985893,4.03407982272436e-05,0.000733123393276971,1.84090523258559
"ANGPTL1|9068",0.704718554586533,5.3915700255813,4.12176818861048,4.04440067671706e-05,0.000734339835875667,1.83855269862716
"BMP6|654",0.521237002759664,6.02981763269304,4.12002746152127,4.07460398984745e-05,0.000737838620522913,1.83170267323193
"TNFRSF9|3604",-0.632477199526509,3.39601248765431,-4.11621871661777,4.1414386473085e-05,0.000747934214226232,1.8167244572506
"C19orf51|352909",-0.730744567450972,5.68201624418081,-4.11521157852787,4.15928495728899e-05,0.000750051075707892,1.81276604320577
"PDE1C|5137",0.744990003638356,3.78316635031294,4.11092423728164,4.23607671528286e-05,0.000761628535531985,1.79592575122858
"PDE8B|8622",0.705130371149041,5.86386405579508,4.11047897166131,4.2441287505512e-05,0.00076172328506125,1.79417776235773
"PAK7|57144",0.760535965448353,2.41318982755302,4.10949650029119,4.26194690336799e-05,0.000763567389899867,1.79032150201026
"CNTD2|79935",-0.744409929136928,5.74410820474252,-4.10886755389068,4.2733907926846e-05,0.000764940730308575,1.7878533175826
"TACR1|6869",0.804548114541742,5.05416811097599,4.10780171708427,4.29285072685576e-05,0.000767067634291217,1.78367147260723
"FNDC1|84624",-0.61894646036141,9.70718381064386,-4.10621956183454,4.32189284203284e-05,0.000770217610800659,1.77746577338339
"DST|667",0.502466229630825,11.7428142416309,4.1058126351523,4.32939252632979e-05,0.000770290470243148,1.77587005623283
"LUZP2|338645",0.760119458273061,3.59331117629024,4.10127422206665,4.41387789465627e-05,0.000782477740606971,1.75808356216602
"TMEM145|284339",-0.822073944140464,3.98558310027054,-4.10088828890484,4.42113407183098e-05,0.000783078383938918,1.7565719306822
"JPH2|57158",0.664648859187955,6.04735446541685,4.0982491927243,4.47105790062779e-05,0.000788554618558092,1.7462387539384
"DPEP1|1800",-0.634989329175917,3.72648899829952,-4.097440933619,4.48645454268358e-05,0.000790498452712176,1.74307536701717
"TTK|7272",-0.575468998479323,7.48255839069023,-4.09646871830275,4.50504112513167e-05,0.00079308310937644,1.73927108454873
"MAOA|4128",0.807384758537606,8.12257381913594,4.09252131358014,4.58126059562466e-05,0.00080580035411313,1.72383385852003
"ABCD2|225",0.725501573066069,4.0802553969068,4.09033391655291,4.62402218803453e-05,0.00081185938612811,1.71528575261936
"PDK4|5166",0.751556802611567,9.32238860723087,4.09014470496294,4.62773885696142e-05,0.00081185938612811,1.71454654270022
"EBF2|64641",0.603008645126768,3.87610077575002,4.08965073610854,4.63745522420574e-05,0.00081285957587918,1.71261686634606
"CENPE|1062",-0.518624306523207,7.96679253825434,-4.0871826476912,4.68629341196811e-05,0.000818782214726135,1.70297872657423
"XPNPEP2|7512",0.683897653796838,3.60497786950577,4.08515019868551,4.72687749791792e-05,0.000824251808314799,1.695046036379
"SYN2|6854",0.814433729677428,4.41106082927344,4.07981720365649,4.8349596511656e-05,0.000840203932513713,1.67424942511208
"CHL1|10752",0.818381907348792,6.52386773250573,4.07905719325228,4.85055222609881e-05,0.000841468978726395,1.67128782257671
"COL1A1|1277",-0.598002057883529,16.1865891352321,-4.07794793711583,4.87339572586216e-05,0.000844708017723283,1.66696624171129
"MUC15|143662",1.11891392508421,4.89685561659087,4.07178614602284,5.00215952685989e-05,0.00086112856820815,1.64298109115199
"KIT|3815",0.766437458652508,8.75171487251769,4.07135542284196,5.01128013212941e-05,0.000861159007726834,1.64130578908707
"MAMDC2|256691",0.739101645552979,6.24911108572201,4.07117537177438,5.01509740731014e-05,0.000861159007726834,1.64060552958843
"NECAB1|64168",0.562994756382159,5.0840793336865,4.07012974599182,5.03732040359967e-05,0.000863326078846535,1.63653944669122
"BAI2|576",-0.637148638476401,8.35744898116626,-4.06997998933766,5.04051086785183e-05,0.000863326078846535,1.63595717688799
"DRD1|1812",0.569483832002186,1.87563245418519,4.06241034233364,5.20429904917957e-05,0.000885799288270553,1.60655263585285
"RSPO3|84870",0.608950378217947,5.7619183039042,4.05812491628007,5.29925099145548e-05,0.000900027989278659,1.58992928041486
"C20orf103|24141",-0.699055850192468,7.26214993011103,-4.05601189792028,5.34667188419924e-05,0.000905044918859645,1.58173904999202
"GLDN|342035",0.638586820132088,5.33890519444734,4.05498308611294,5.36990621860785e-05,0.000907460362234691,1.57775278885057
"ZMYND10|51364",-0.766520121320249,6.90191846456923,-4.05151127814071,5.44902145114445e-05,0.000920062045691571,1.56430806684834
"ERMN|57471",-0.595458497497978,4.22338668698483,-4.04779301564321,5.53497869729526e-05,0.000932368081308668,1.54992132076876
"GALNTL2|117248",0.672382343948044,7.23180606887882,4.04776120493047,5.53571960352195e-05,0.000932368081308668,1.54979829362568
"TNNT3|7140",0.847175021165694,2.91162761024024,4.04657365175723,5.56344642657835e-05,0.000935377554274735,1.54520613185777
"PRG4|10216",0.914586420310028,5.63084202551405,4.04640270402777,5.56744852013364e-05,0.000935377554274735,1.5445451998609
"KIF25|3834",0.523814899263809,1.86711404047088,4.04531381906739,5.59300480770106e-05,0.000937337602085331,1.54033589977882
"ABCA8|10351",1.0006886068692,6.00389819852,4.04503459091951,5.59957623710946e-05,0.000937662704055261,1.53925666511531
"IGSF10|285313",0.755131217091856,6.09627556408989,4.04457028588632,5.61051953231253e-05,0.000938718743236918,1.53746225634983
"MRGPRF|116535",0.535605043152068,6.51957676212442,4.03718262976415,5.78739344837579e-05,0.000966714359425478,1.50893790719464
"PTN|5764",0.773441242295233,7.83212701526352,4.03625520076316,5.80996778309237e-05,0.000969685059923372,1.50536059982006
"ABCA6|23460",0.680954367573407,6.26248882097773,4.03473432791617,5.84716785160091e-05,0.000974817293405226,1.49949596784912
"CYP11A1|1583",0.563137018238354,3.66923987102928,4.03264568637826,5.89862361082358e-05,0.000982052919417132,1.49144545802557
"GAS2L2|246176",0.627165353659991,2.48490397264817,4.0265044804245,6.0524172556784e-05,0.00100353142785593,1.46779806470711
"E2F2|1870",-0.509406826531688,6.98837463594972,-4.0252929937002,6.08320203578778e-05,0.00100781035363767,1.46313722852289
"DQX1|165545",-0.800029871434474,3.33959826992183,-4.0190973506467,6.24297280818292e-05,0.00102671798945299,1.43932259487257
"C21orf34|388815",0.572442434012905,4.35982881146476,4.01748764872838,6.28512959771624e-05,0.00103281208365069,1.43314109207489
"FAM149A|25854",0.510730464565661,5.51592206548114,4.01252108583636,6.41690713434756e-05,0.00105105408523355,1.41408386550784
"AKAP12|9590",0.54994612572509,9.18011296119427,4.01070718556405,6.46568486729636e-05,0.0010564793392931,1.40712943941888
"IGFL2|147920",-0.714872549833133,3.24094587667132,-4.00579130157296,6.59965116035273e-05,0.00107065086958793,1.3882974592851
"NRG2|9542",0.74550170242615,3.2288001298379,4.00529520235258,6.61331588886539e-05,0.00107109264136064,1.38639822570464
"CYR61|3491",0.506040731365914,11.551257465135,4.00349938318693,6.66300508871067e-05,0.00107655656840341,1.37952513806597
"CDH23|64072",0.54609640824903,6.21812256573471,4.00045838909068,6.74795522774998e-05,0.00108681267769132,1.36789324726125
"HTR1D|3352",-0.61807612229874,3.38544488949302,-3.997319037826,6.83672899173202e-05,0.00109761759268529,1.35589413350117
"COL5A1|1289",-0.502191049503098,12.5670089107852,-3.98534114515569,7.18570678367285e-05,0.00114008333726847,1.31019663732384
"PKDCC|91461",0.515523814957635,7.02741425394365,3.98466047906929,7.20603638587096e-05,0.00114170372111204,1.30760378792785
"GBP5|115362",-0.680373687930655,7.74200658785063,-3.98393654079147,7.22771818626883e-05,0.00114349670364714,1.30484657417081
"L1CAM|3897",0.803163421843771,5.4388938140667,3.98307045165998,7.25373855839473e-05,0.00114370667534814,1.30154859901546
"BMP2|650",0.575933630923656,4.97496519665688,3.97857327447931,7.39028220628239e-05,0.0011602650859556,1.28443501532975
"RASSF9|9182",0.537006257212539,4.45759149097451,3.97847987020087,7.39314379294999e-05,0.0011602650859556,1.28407977305574
"RGS2|5997",0.576752019297587,8.76410299112475,3.97671537617059,7.4473993912246e-05,0.0011669705934624,1.27737043558
"KIAA1239|57495",0.615453026871283,1.64608178331613,3.97359006969381,7.54442455638616e-05,0.00117859992729109,1.26549381486482
"AOX1|316",0.687729133158018,6.91864805716268,3.96893684949268,7.6911042407223e-05,0.00119590173082506,1.24782769163777
"HIST1H1C|3006",-0.590235089728376,9.64524869388547,-3.96784887951973,7.72578679736091e-05,0.00119714166672145,1.24370007136089
"LOC339524|339524",0.55343597322829,6.0715871114399,3.96705762344953,7.75110359286282e-05,0.00119714166672145,1.24069883599343
"CXCL9|4283",-0.833144683526764,9.27429742516301,-3.9670203544627,7.75229797516337e-05,0.00119714166672145,1.24055748900266
"GPR126|57211",0.642892479630522,7.49071892884908,3.96662032589703,7.76512891586714e-05,0.0011982091074827,1.23904041505758
"SPEF1|25876",-0.667017845600818,4.62192802077615,-3.96184300816452,7.91992374613118e-05,0.00121653153444936,1.22093432546261
"MFAP4|4239",0.726136574617253,9.46095127495434,3.96165391256858,7.92611052987643e-05,0.00121655881483964,1.22021808676073
"C10orf10|11067",0.501513169691851,10.3441631079969,3.95491436891305,8.14962454008366e-05,0.0012435033336758,1.19471234142395
"MCM10|55388",-0.603279783248933,7.11757526361606,-3.9529008975267,8.21754941762306e-05,0.00125085930796826,1.18710055577746
"B4GALNT4|338707",-0.558458179114343,8.60569819283263,-3.94638399754845,8.44109072538906e-05,0.00127720389936847,1.16248968203161
"CLDN19|149461",0.842424227638221,2.7693132066676,3.94564422223854,8.46682694111286e-05,0.00128014123542069,1.1596984351522
"ACADL|33",0.8474172311462,2.82449584286552,3.94467695751059,8.50058936455404e-05,0.00128428680362236,1.15604961426784
"SCN2B|6327",0.745091077078971,3.60026215337053,3.94428432060724,8.51433069421867e-05,0.00128444578915393,1.15456871464778
"MYH11|4629",0.794444176764595,9.741776981954,3.94369512949719,8.53499038128709e-05,0.00128596385970979,1.15234674458448
"IGFBPL1|347252",-0.570451712038852,1.78345590639359,-3.94087985268937,8.63436314050309e-05,0.00129709818780658,1.14173416242084
"PITX1|5307",-0.866017790968185,7.96289126276182,-3.94040414418404,8.6512622918845e-05,0.00129833065307043,1.13994163909712
"MAB21L1|4081",0.603945223847683,4.32477558273397,3.93863237930019,8.71447850571822e-05,0.00130684901739456,1.13326727789898
"GPR144|347088",0.637584988534316,1.01602196764968,3.93772963010811,8.74685624028975e-05,0.00131073356465334,1.12986768009568
"SLC16A7|9194",0.604607882375898,4.39157072657439,3.93687999981172,8.77743276296961e-05,0.0013141010518947,1.12666881019797
"TNNI3|7137",-0.818973877604258,2.29778649117867,-3.93674472623502,8.78231031471241e-05,0.0013141010518947,1.12615956515966
"CNR1|1268",0.704259561269616,4.53695329883593,3.93492956721272,8.8480079533973e-05,0.0013204112116402,1.11932794013519
"ZBED2|79413",-0.651013600661538,3.29182473249404,-3.92936786795792,9.05221417370202e-05,0.00134106316428428,1.09841469677781
"CNTNAP2|26047",-1.0694130940735,7.12974148370153,-3.92928635213917,9.0552400374246e-05,0.00134106316428428,1.09810839253762
"HSD17B2|3294",0.921607924865988,3.82902597538196,3.92896108230107,9.06732356785386e-05,0.00134187109379533,1.09688621844616
"FAM70A|55026",0.540352298757167,5.48151243924073,3.92775849367518,9.11213139931319e-05,0.00134487215513128,1.09236844600415
"WNT2|7472",-0.559957333896877,7.02748599124228,-3.92752824950145,9.12073403126898e-05,0.00134487215513128,1.0915036394428
"CKMT2|1160",0.630141088591257,3.65422946736575,3.92682487834782,9.14706174808165e-05,0.00134776029905322,1.08886205351107
"PLAC1|10761",-0.665821529931031,3.46877610002634,-3.92401187073241,9.25307506296833e-05,0.00136238912472577,1.07830209518286
"PPP1R14A|94274",0.633335718765557,4.74826941764685,3.92230668831115,9.31790254788561e-05,0.00137093704274669,1.07190446245661
"CCDC69|26112",0.506412815086041,8.63858373455292,3.92014268944325,9.40079182430154e-05,0.00137912340929699,1.063789296378
"MYLK|4638",0.503184564908115,10.9763694954642,3.91920743446086,9.43683097760312e-05,0.00138340798799113,1.06028336294792
"SPINK4|27290",-0.507507692619116,0.95708580997778,-3.91422703842434,9.63095640370749e-05,0.00140258906741453,1.04162734118431
"DNAJC5B|85479",-0.533144163990639,3.25199540179748,-3.9140746762068,9.63695427401141e-05,0.00140258906741453,1.04105697217846
"PTH2R|5746",0.650527533050491,3.87577156384208,3.9129618464876,9.68086899833156e-05,0.00140796833959212,1.03689174056974
"SPHKAP|80309",0.784811966658027,1.85663618006977,3.90742671616349,9.90212285791401e-05,0.00143191769470335,1.01619129096686
"FAM57B|83723",-0.671024570703673,3.6987489155524,-3.90673900119117,9.92994415667056e-05,0.00143288047420226,1.01362134179782
"KLHL29|114818",0.53549264526998,6.20069589035504,3.90673728056186,9.93001385678328e-05,0.00143288047420226,1.01361491246143
"PLEKHH2|130271",0.54142561287948,6.8949983301538,3.90604465834937,9.95810853898175e-05,0.00143493820860907,1.01102707055268
"LOC134466|134466",0.50234227709908,4.11087076238178,3.90585253279807,9.9659149877439e-05,0.00143493820860907,1.01030931151882
"KCNJ11|3767",-0.578799631683569,7.84048480716126,-3.90225517327426,0.000101131555430615,0.00145000590629802,0.996876322952168
"MID1|4281",0.565344700822612,7.51631173072943,3.89807451220279,0.000102868538417327,0.00147282430004158,0.981280323845635
"ALDH1A3|220",0.577665069879559,8.70443422637588,3.89721436201302,0.000103229394206897,0.00147694635033119,0.978073539629111
"SMR3B|10879",0.791432720118435,1.22081421060574,3.89579538717024,0.00010382730771948,0.0014834042659004,0.972784866300037
"SERPINA9|327657",-0.522387100438891,1.80405030852217,-3.87874593796627,0.000111272130479365,0.00157201973590701,0.90938607115178
"GREM2|64388",0.655750750538295,4.37237037143375,3.8743679748932,0.000113263633699805,0.00159348315792394,0.893150117170195
"PLD5|200150",0.523093347118868,1.37548740713991,3.86525375842856,0.00011751812920482,0.00164079622465626,0.859406645439782
"SPP1|6696",-0.640098921048993,11.1839974815333,-3.84965502728609,0.000125151736603452,0.00171311488001141,0.801834902944217
"CNN1|1264",0.654806378384955,8.29760307636686,3.84052643880282,0.000129833674204684,0.00176049951846532,0.768248145796087
"BRIP1|83990",-0.523525844685891,6.4958880476726,-3.84008251901194,0.000130065517467727,0.00176132200744758,0.766616811705566
"C7orf58|79974",0.562708354561313,7.31047007035797,3.83874049250766,0.000130768787491504,0.0017661201486094,0.761686194625038
"C2orf88|84281",0.557881949300327,5.53339997827877,3.83626597621437,0.000132074940404956,0.00178019784853418,0.752599194771603
"AKR1C3|8644",0.570441788512942,8.13211157608777,3.83260825922286,0.000134028201122184,0.00179872543120933,0.739177644349474
"COX6C|1345",-0.51445213334185,12.455307743853,-3.82807044557841,0.000136489330240594,0.00182511657247082,0.722543993289488
"SDS|10993",-0.512380204613405,7.19475953256848,-3.8261001294209,0.000137571171765978,0.00183687384995557,0.715327639396159
"ALPL|249",0.511449974257234,8.11236851056874,3.8253733355511,0.00013797227074733,0.00184008473075079,0.712666643057285
"SEMA3G|56920",0.529097077227297,8.68041694040496,3.82320676128005,0.000139174503309215,0.00185124035446456,0.704737124422356
"HIST1H4H|8365",-0.635877234870374,7.26230008201819,-3.82260907713073,0.000139507893229509,0.00185401298399925,0.702550408973149
"DMD|1756",0.628094828347929,7.75371312175009,3.82236632899881,0.000139643513810568,0.00185401298399925,0.701662374161089
"SNCG|6623",0.71743947895449,7.63351773747982,3.82224156284308,0.000139713267595878,0.00185401298399925,0.701205968966247
"ETV7|51513",-0.512347271185671,6.16952121833681,-3.81761841778145,0.000142321250635381,0.00188074002553086,0.684304329601258
"LOC100124692|100124692",0.775450197661361,2.16930165573965,3.81572631513301,0.000143401796899396,0.00189254848645911,0.677392778056176
"SOD3|6649",0.595858272630632,7.86321359249566,3.81341751731161,0.00014473079083758,0.00190884355733342,0.668963620424502
"ITM2A|9452",0.548202924279127,8.32839695498832,3.81121492011114,0.000146009471578145,0.00192195172438202,0.660926815490828
"TUBA3E|112714",-0.846791064273854,3.50267534071368,-3.80864987242356,0.000147511991519776,0.00193794955763651,0.651573200381189
"APCDD1L|164284",0.667290600103572,5.27969062554655,3.80807753754037,0.000147849229831981,0.00194112040074479,0.649486979664082
"PCDHB6|56130",0.539671589206284,4.80269224882497,3.8049202868036,0.000149722687846592,0.00195343373590446,0.637983952382157
"TYRP1|7306",-0.736046782840538,2.38010393951455,-3.798521026463,0.000153588761068172,0.00198938225708582,0.614697568107478
"KCNK3|3777",0.722044135963607,4.82290433474415,3.79421876734163,0.000156240633022745,0.00201214479360398,0.59906344157446
"FUT7|2529",-0.50156545211989,3.38773555828812,-3.78799327657385,0.000160154464386092,0.00205731416973124,0.576470944929491
"POSTN|10631",-0.548332376283707,13.6645900620939,-3.78143509441582,0.000164377269876311,0.00210089509384212,0.552710155346
"LRRC15|131578",-0.716122879783819,10.3008356547444,-3.77272033581225,0.000170151168798169,0.00215429043922385,0.521197938118214
"EGR2|1959",0.525639934419729,8.27923469093633,3.77190449319699,0.000170701369150885,0.00215990576153729,0.51825150701212
"CORIN|10699",-0.611362709649009,5.79362892950096,-3.76680296637472,0.000174179996912299,0.00219979665470336,0.499841313564357
"DPT|1805",0.693712638466677,9.04244424598338,3.76470356036012,0.000175630838744608,0.00221535596908697,0.492272103348216
"SCN2A|6326",0.707220274228742,4.22105986663637,3.76442646436341,0.000175823180129272,0.0022164011716794,0.491273366795395
"C5orf23|79614",0.629635219746701,6.58069711522948,3.76339826189119,0.000176538624048606,0.00222180538148664,0.487568044173622
"STRA6|64220",-0.510624156554149,6.83968170861548,-3.76317996748785,0.000176690870051543,0.00222180538148664,0.486781505708798
"FRMPD1|22844",0.564443185299995,3.37784645083975,3.76083636451425,0.000178333186705591,0.00223689923473029,0.478340047839223
"ST8SIA1|6489",0.55733256798177,6.25574013756737,3.75968491000236,0.000179145342270686,0.00224569501812386,0.474194482732892
"PTPRN|5798",-0.676212063470135,3.09073246827828,-3.75880930078859,0.000179765265499988,0.00225101636085775,0.471042866791886
"KLF15|28999",0.621248791428804,4.97374999108239,3.75138718568419,0.000185101775721407,0.00230750335559107,0.444356853481081
"PTX3|5806",0.771655605567115,4.80052479262549,3.74664928490352,0.000188585936893871,0.00234372148091862,0.427348718214942
"SFRP1|6422",1.03340324973996,9.91241997589695,3.73414506132721,0.000198080065724517,0.00243333187535974,0.382561533000132
"OXGR1|27199",0.731672371272991,3.12171535361358,3.73223777915112,0.000199567148465538,0.0024501133539629,0.375742915156623
"IL33|90865",0.773704810570182,7.07825408314412,3.7299617348589,0.000201355495811316,0.00246608712202063,0.367610397144402
"CCL28|56477",0.765207907981238,6.57799602772392,3.7267407975901,0.000203912047828033,0.00249287403881554,0.356109946584951
"NAP1L2|4674",0.601287661137427,5.0950421285462,3.72239403248842,0.000207410635921539,0.00252193893347241,0.340605038462935
"TM7SF4|81501",-0.505596373751438,3.17212412818879,-3.72198444491003,0.000207743195931475,0.00252446638753464,0.339144948597623
"ENPP2|5168",0.542595000460176,8.95075534222379,3.71919669112458,0.000210020039017497,0.00254443822502192,0.329211375931334
"FOS|2353",0.644054468722305,11.5059838348739,3.71889664110319,0.000210266492984029,0.00254443822502192,0.328142643174975
"PHYHIPL|84457",0.527955143418538,3.04795609562752,3.71398547032086,0.000214339272066325,0.00257831168329338,0.310661736245497
"TFR2|7036",-0.631067032877453,4.68416377824896,-3.7109053454406,0.000216931312895655,0.00260176210282733,0.299709769936156
"THRSP|7069",0.925622066028762,6.4115005293269,3.70650455070509,0.000220685923651104,0.0026374182552046,0.284077273576276
"GFRA2|2675",0.560521269659075,3.79689623734438,3.70167454093844,0.000224877007634878,0.00267802059974594,0.266940925179983
"NCAM1|4684",0.612398898171635,5.62277776663011,3.6996048357515,0.000226695727756589,0.00269492366907349,0.259604500956336
"CADM3|57863",0.781742431764159,5.24318467790438,3.69612978239923,0.000229780502868711,0.00272359852492801,0.247295572334823
"KIAA1199|57214",-0.686978791597691,7.28460528171643,-3.69451017916083,0.000231231649174321,0.00273439529061572,0.241562653813868
"PCDHGA2|56113",0.594299140718016,4.89654780438933,3.69374506051379,0.000231920178207436,0.00273819566417184,0.238855210745691
"TRPA1|8989",-0.890937708788805,3.49232690226048,-3.6917148225513,0.000233756536810712,0.00275299656063575,0.231673675015806
"HIST1H3D|8351",-0.659849933498028,4.55862752555352,-3.69025415015281,0.00023508616291548,0.00276383238572816,0.226509236673192
"FOXJ1|2302",-0.895509582732632,4.19454269707814,-3.68628681395894,0.000238733517658265,0.00279696763020346,0.212492144385068
"ANXA3|306",0.636136190995036,8.35251726172919,3.68162897913798,0.000243083521332476,0.002838077214173,0.196054189457983
"IGF2|3481",0.581696016399386,10.5025863984153,3.68138500161547,0.000243313414437326,0.00283912396269952,0.195193727240685
"MMP10|4319",-0.805476463449365,4.36089276862547,-3.67970268830115,0.000244904178882292,0.00285111276680391,0.1892620418456
"NCRNA00086|399668",0.548764228373844,4.94417935790499,3.67899230271786,0.000245578835683095,0.00285568266996224,0.186758079786196
"ELOVL3|83401",0.529020529129746,3.20306635176883,3.67582712473649,0.000248606094273778,0.00288260617329475,0.175607210441743
"PKIB|5570",-0.573935798030504,8.92267422163931,-3.66264611633131,0.000261593647228399,0.002987006987106,0.12927134941233
"TUBA3D|113457",-0.879194962940019,4.06209068753956,-3.6613202386087,0.000262934748025623,0.00300062794463289,0.124619407737574
"ADM|133",0.529588320781391,7.2597345348425,3.6602961187513,0.000263975041798174,0.00300925654440541,0.121027330315873
"ZNF695|57116",-0.561403631580572,5.01679449999868,-3.65403379593215,0.000270420792349261,0.00306532415515721,0.099083687382481
"LOC121838|121838",0.612922290570963,2.12931580454128,3.6489870771704,0.000275722525325693,0.00311321947864956,0.0814262724701624
"SULT1C3|442038",0.514137312673612,0.408975615877222,3.64617297955927,0.000278721026539209,0.00313560952524617,0.0715906673405984
"LMOD1|25802",0.501463124373544,8.79010562857052,3.64563893569146,0.000279293508965255,0.00313604941153721,0.0697249560442668
"NMU|10874",-0.777466510581719,2.44699548900324,-3.64055090366865,0.00028480336750303,0.00317971908007582,0.0519630050013768
"FGFBP2|83888",0.708973053635512,3.20404082022565,3.63660761252097,0.000289143551620599,0.00321809301954866,0.0382139023655474
"EFNA5|1946",0.579766377479657,8.0238391769312,3.63046749215284,0.000296025388602765,0.00326773936328407,0.0168340322191849
"CCBE1|147372",0.508722103585917,3.38059414420094,3.6285120169851,0.000298249138946893,0.00328870033659033,0.0100324755306529
"CCDC78|124093",-0.645064765293463,5.73185636856095,-3.62570490223068,0.000301468767558186,0.00331957839017591,0.000274984667313127
"MET|4233",0.561265726404184,8.54325779462076,3.62438197733021,0.000302997374010336,0.00333017472141111,-0.00432092961073671
"ATP6V0D2|245972",-0.583990902673926,3.83146675881012,-3.62281788038126,0.000304814024913669,0.00334107197313331,-0.00975257820530828
"ALB|213",1.01707450152377,4.27178322009306,3.62176875796447,0.000306038266079588,0.00335086246445715,-0.0133945902045181
"BAALC|79870",0.541039018430464,5.42053814817627,3.61939342763428,0.000308827142122824,0.00337592089215798,-0.0216367097491403
"LOC84856|84856",0.62224548152835,3.98542901111639,3.61623669408555,0.000312570351174211,0.00340580557563073,-0.0325820437227931
"TNFRSF18|8784",-0.574651435051283,6.36737530314279,-3.61185536524086,0.000317836196456118,0.00345349259213063,-0.047757973396175
"MPPED1|758",0.574480371452608,1.54569793565997,3.60441338900901,0.000326971611600231,0.00352103206215249,-0.0734941517139704
"NEURL|9148",-0.805828100125494,6.14735688020571,-3.60306035640947,0.000328658742194029,0.00353464629327199,-0.0781677057415839
"HSH2D|84941",-0.55501567763858,7.52882313111356,-3.60297964323873,0.000328759642886202,0.00353464629327199,-0.0784464456219238
"RGN|9104",0.651572546873781,4.26319527691812,3.60094354284155,0.000331314624457122,0.00355080178514263,-0.0854760257313041
"P2RY11|5032",-0.720654113063855,6.00040869961414,-3.60008960460644,0.000332391709115579,0.00356046039737825,-0.0884230696684654
"CLDN8|9073",0.790567406461816,6.26162100069184,3.5974382509307,0.00033575684527168,0.00358701706201856,-0.0975688648886264
"EGR3|1960",0.621021054353673,8.41112490698747,3.596288175314,0.000337226441198107,0.00359867029318875,-0.10153398467876
"RASGEF1C|255426",0.612735925108583,1.83958660973818,3.5957858336225,0.000337870235413175,0.0036019920568403,-0.103265521689835
"NAT8L|339983",0.618524832947505,5.64970822064128,3.59359476372515,0.000340691768492896,0.00362367911850143,-0.110815227687418
"PTGFR|5737",0.643079815165051,5.03452500209842,3.59307863375098,0.000341359615563988,0.00362398929489862,-0.112592988243642
"GPR64|10149",0.582886108833714,4.28536564378093,3.59307397444943,0.000341365650055404,0.00362398929489862,-0.11260903562918
"SLC6A2|6530",0.628638169786691,1.77731105320888,3.59157912736823,0.00034330686808922,0.00364077922706457,-0.117756481516156
"LOC93432|93432",0.531301247035778,0.934799286316355,3.58998784550238,0.000345384677264113,0.00365435563995794,-0.12323369967481
"CALN1|83698",0.538403802378683,2.10326655266576,3.58969137665126,0.000345773089586598,0.00365435563995794,-0.124253888517773
